x-axis,MATH2
second,Volt
 3.140625000000e-009, 9.46289e-002
 3.156250000000e-009, 9.26758e-002
 3.171875000000e-009, 9.06250e-002
 3.187500000000e-009, 8.85742e-002
 3.203125000000e-009, 8.64258e-002
 3.218750000000e-009, 8.41797e-002
 3.234375000000e-009, 8.18359e-002
 3.250000000000e-009, 7.93945e-002
 3.265625000000e-009, 7.68555e-002
 3.281250000000e-009, 7.44141e-002
 3.296875000000e-009, 7.17773e-002
 3.312500000000e-009, 6.91406e-002
 3.328125000000e-009, 6.64063e-002
 3.343750000000e-009, 6.36719e-002
 3.359375000000e-009, 6.08398e-002
 3.375000000000e-009, 5.79102e-002
 3.390625000000e-009, 5.48828e-002
 3.406250000000e-009, 5.19531e-002
 3.421875000000e-009, 4.88281e-002
 3.437500000000e-009, 4.57031e-002
 3.453125000000e-009, 4.24805e-002
 3.468750000000e-009, 3.91602e-002
 3.484375000000e-009, 3.59375e-002
 3.500000000000e-009, 3.26172e-002
 3.515625000000e-009, 2.91992e-002
 3.531250000000e-009, 2.58789e-002
 3.546875000000e-009, 2.24609e-002
 3.562500000000e-009, 1.90430e-002
 3.578125000000e-009, 1.57227e-002
 3.593750000000e-009, 1.24023e-002
 3.609375000000e-009, 9.08203e-003
 3.625000000000e-009, 5.85938e-003
 3.640625000000e-009, 2.53906e-003
 3.656250000000e-009,-5.85938e-004
 3.671875000000e-009,-3.80859e-003
 3.687500000000e-009,-6.93359e-003
 3.703125000000e-009,-1.01563e-002
 3.718750000000e-009,-1.32813e-002
 3.734375000000e-009,-1.64063e-002
 3.750000000000e-009,-1.96289e-002
 3.765625000000e-009,-2.28516e-002
 3.781250000000e-009,-2.60742e-002
 3.796875000000e-009,-2.93945e-002
 3.812500000000e-009,-3.26172e-002
 3.828125000000e-009,-3.60352e-002
 3.843750000000e-009,-3.92578e-002
 3.859375000000e-009,-4.24805e-002
 3.875000000000e-009,-4.57031e-002
 3.890625000000e-009,-4.89258e-002
 3.906250000000e-009,-5.20508e-002
 3.921875000000e-009,-5.51758e-002
 3.937500000000e-009,-5.82031e-002
 3.953125000000e-009,-6.11328e-002
 3.968750000000e-009,-6.40625e-002
 3.984375000000e-009,-6.68945e-002
 4.000000000000e-009,-6.97266e-002
 4.015625000000e-009,-7.24609e-002
 4.031250000000e-009,-7.50977e-002
 4.046875000000e-009,-7.77344e-002
 4.062500000000e-009,-8.02734e-002
 4.078125000000e-009,-8.28125e-002
 4.093750000000e-009,-8.52539e-002
 4.109375000000e-009,-8.75977e-002
 4.125000000000e-009,-8.98438e-002
 4.140625000000e-009,-9.20898e-002
 4.156250000000e-009,-9.41406e-002
 4.171875000000e-009,-9.60938e-002
 4.187500000000e-009,-9.80469e-002
 4.203125000000e-009,-9.98047e-002
 4.218750000000e-009,-1.01465e-001
 4.234375000000e-009,-1.02930e-001
 4.250000000000e-009,-1.04395e-001
 4.265625000000e-009,-1.05762e-001
 4.281250000000e-009,-1.06934e-001
 4.296875000000e-009,-1.08105e-001
 4.312500000000e-009,-1.09082e-001
 4.328125000000e-009,-1.09961e-001
 4.343750000000e-009,-1.10840e-001
 4.359375000000e-009,-1.11523e-001
 4.375000000000e-009,-1.12109e-001
 4.390625000000e-009,-1.12695e-001
 4.406250000000e-009,-1.12988e-001
 4.421875000000e-009,-1.13379e-001
 4.437500000000e-009,-1.13477e-001
 4.453125000000e-009,-1.13574e-001
 4.468750000000e-009,-1.13574e-001
 4.484375000000e-009,-1.13477e-001
 4.500000000000e-009,-1.13184e-001
 4.515625000000e-009,-1.12793e-001
 4.531250000000e-009,-1.12305e-001
 4.546875000000e-009,-1.11719e-001
 4.562500000000e-009,-1.10937e-001
 4.578125000000e-009,-1.10156e-001
 4.593750000000e-009,-1.09180e-001
 4.609375000000e-009,-1.08203e-001
 4.625000000000e-009,-1.07031e-001
 4.640625000000e-009,-1.05762e-001
 4.656250000000e-009,-1.04395e-001
 4.671875000000e-009,-1.02930e-001
 4.687500000000e-009,-1.01367e-001
 4.703125000000e-009,-9.97070e-002
 4.718750000000e-009,-9.79492e-002
 4.734375000000e-009,-9.59961e-002
 4.750000000000e-009,-9.41406e-002
 4.765625000000e-009,-9.20898e-002
 4.781250000000e-009,-8.99414e-002
 4.796875000000e-009,-8.76953e-002
 4.812500000000e-009,-8.54492e-002
 4.828125000000e-009,-8.31055e-002
 4.843750000000e-009,-8.06641e-002
 4.859375000000e-009,-7.81250e-002
 4.875000000000e-009,-7.55859e-002
 4.890625000000e-009,-7.29492e-002
 4.906250000000e-009,-7.03125e-002
 4.921875000000e-009,-6.75781e-002
 4.937500000000e-009,-6.48438e-002
 4.953125000000e-009,-6.19141e-002
 4.968750000000e-009,-5.89844e-002
 4.984375000000e-009,-5.60547e-002
